x, y
8.0078125, 25.16778523489933
11.015625, 67.11409395973155
13.932291666666666, 134.2281879194631
18.033854166666664, 243.28859060402687
20.950520833333332, 352.34899328859063
26.0546875, 1031.8791946308725
29.0625, 1359.0604026845638
32.98177083333333, 1912.751677852349
35.98958333333333, 1988.255033557047
